Unnamed: 0,result,table,_time,_start,_stop,_measurement,dest_ip,protocol,source_ip,dns_rate,inter_arrival_time,label,request_rate,anomaly,reconstruction_error
282,_result,0,2025-06-04 01:14:26.205620+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,7.093266,0,0.14097878184745927,0,0.0011146601796712457
283,_result,0,2025-06-04 01:14:26.210522+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.004902,1,203.99836801305588,1,0.15792494157859882
284,_result,0,2025-06-04 01:14:26.913177+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.702655,0,1.4231735346649492,0,0.0009849542634899732
285,_result,0,2025-06-04 01:14:26.925533+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.012356,0,80.93234056328909,0,0.020168725827005345
286,_result,0,2025-06-04 01:14:29.386062+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,2.460529,0,0.4064166689358264,0,0.0007001316161774975
287,_result,0,2025-06-04 01:14:29.405389+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.019327,0,51.7410875976613,0,0.0070150075528266
288,_result,0,2025-06-04 01:14:42.784932+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,13.379543,0,0.07474096835743942,0,0.00037156321527624897
289,_result,0,2025-06-04 01:14:42.804566+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.019634,0,50.93205663644698,0,0.006753071793216889
290,_result,0,2025-06-04 01:15:20.352003+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,37.547437,0,0.026632976306744983,0,0.004510900652732862
291,_result,0,2025-06-04 01:15:20.358119+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.006116,1,163.50555918901242,0,0.09691235416734906
292,_result,0,2025-06-04 01:15:45.908989+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,25.55087,0,0.03913761057842649,0,0.0012980279222421162
293,_result,0,2025-06-04 01:15:53.953276+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,8.044287,0,0.12431182527425985,0,0.0009504059053974546
294,_result,0,2025-06-04 01:15:53.964713+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.011437,0,87.4355163067238,0,0.024080726382646682
295,_result,0,2025-06-04 01:16:12.605833+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,18.64112,0,0.053644845374097694,0,0.0002126875167616559
296,_result,0,2025-06-04 01:16:20.038052+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,7.432219,0,0.13454931831260625,0,0.0010701910979018744
297,_result,0,2025-06-04 01:16:20.040542+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.00249,1,401.60642570281124,1,0.5903031094454496
298,_result,0,2025-06-04 01:16:26.325298+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,6.284756,0,0.15911516692135702,0,0.0012315325861868914
299,_result,0,2025-06-04 01:16:26.343863+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.018565,0,53.8647993536224,0,0.007728916778812948
300,_result,0,2025-06-04 01:16:26.371692+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.027829,0,35.93373818678357,0,0.0028988689836692786
301,_result,0,2025-06-04 01:16:26.381534+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.009842,1,101.6053647632595,0,0.03384359929722888
302,_result,0,2025-06-04 01:16:27.543230+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,5,1.161696,0,0.8608104013442415,0,0.0008919477402773636
303,_result,0,2025-06-04 01:16:27.563461+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,6,0.020231,0,49.42909396470763,0,0.006281151950825381
304,_result,0,2025-06-04 01:16:53.683817+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,26.120356,0,0.03828431741129409,0,0.0014248768468125663
305,_result,0,2025-06-04 01:16:53.686142+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.002325,1,430.10752688172045,1,0.6703710556050688
306,_result,0,2025-06-04 01:17:20.476282+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,26.79014,0,0.03732716589013719,0,0.0015757375601982216
307,_result,0,2025-06-04 01:17:20.486641+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.010359,0,96.53441451877595,0,0.03015461417510895
308,_result,0,2025-06-04 01:17:23.655833+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.797981,0,1.253162669286612,0,0.0009679397576995316
309,_result,0,2025-06-04 01:17:23.656896+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.001063,1,940.7337723424272,1,3.078966610682817
310,_result,0,2025-06-04 01:17:25.804008+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,2.147112,0,0.46574188957073503,0,0.0007266929237796995
311,_result,0,2025-06-04 01:17:25.814915+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.010907,0,91.68423947923353,0,0.02682976456501898
312,_result,0,2025-06-04 01:17:27.600940+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,1.786025,0,0.5599025769516104,0,0.0007742510080004272
313,_result,0,2025-06-04 01:17:32.367210+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,4.76627,0,0.20980766930954395,0,0.0009656879086624878
314,_result,0,2025-06-04 01:17:32.376206+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.008996,1,111.16051578479323,0,0.04138585019571348
315,_result,0,2025-06-04 01:18:08.586067+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,36.209861,0,0.027616786488078485,0,0.004064021192929144
316,_result,0,2025-06-04 01:18:08.600833+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.014766,0,67.72314777190844,0,0.013323919705621141
317,_result,0,2025-06-04 01:18:09.727290+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,1.126457,0,0.8877391680286065,0,0.0008994627973155874
318,_result,0,2025-06-04 01:18:09.732204+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.004914,1,203.5002035002035,1,0.15702277565530973
319,_result,0,2025-06-04 01:18:13.088820+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,3.356616,0,0.29791909470728856,0,0.0007052072739496982
320,_result,0,2025-06-04 01:18:21.019554+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,7.930734,0,0.1260917337537736,0,0.0009834426781165147
321,_result,0,2025-06-04 01:18:21.022405+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.002851,1,350.75412136092604,1,0.4588932712116599
322,_result,0,2025-06-04 01:18:23.744656+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,2.722251,0,0.36734305543463847,0,0.0006889971668415815
323,_result,0,2025-06-04 01:18:45.340034+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,21.595378,0,0.046306204966636844,0,0.0005981704126008084
324,_result,0,2025-06-04 01:19:21.182310+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,35.842276,0,0.027900013938846967,0,0.003949853310598041
325,_result,0,2025-06-04 01:19:21.187961+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.005651,1,176.9598301185631,1,0.1154181816257616
326,_result,0,2025-06-04 01:19:23.661152+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,2.473191,0,0.40433593685243074,0,0.0006993585204779022
327,_result,0,2025-06-04 01:19:23.665488+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.004336,1,230.62730627306274,1,0.2072274075171947
328,_result,0,2025-06-04 01:19:43.241879+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,19.576391,0,0.051081938443097094,0,0.0003267366354110082
329,_result,0,2025-06-04 01:19:43.244397+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.002518,1,397.1405877680699,1,0.5784203320620849
330,_result,0,2025-06-04 01:19:52.863848+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,9.619451,0,0.10395603657630774,0,0.0005468939561698639
331,_result,0,2025-06-04 01:19:52.870757+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.006909,1,144.73874656245476,0,0.07401677187980131
332,_result,0,2025-06-04 01:19:52.956649+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.085892,0,11.642527825641503,0,0.0006729778793694164
333,_result,0,2025-06-04 01:19:52.972778+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.016129,0,62.000124000248,0,0.01081652097334275
334,_result,0,2025-06-04 01:19:53.606240+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,5,0.633462,0,1.5786266579526476,0,0.000995250878896477
335,_result,0,2025-06-04 01:19:53.615290+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,6,0.00905,1,110.49723756906076,0,0.04083735257655915
336,_result,0,2025-06-04 01:19:56.873435+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,3.258145,0,0.3069231111568086,0,0.0006986205872642979
337,_result,0,2025-06-04 01:19:56.990207+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.116772,0,8.563696776624534,0,0.0007365408065284015
338,_result,0,2025-06-04 01:19:57.409563+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.419356,0,2.3846087810833754,0,0.0010034262322341893
339,_result,0,2025-06-04 01:19:57.416916+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.007353,1,135.99891200870394,0,0.06460525144134241
340,_result,0,2025-06-04 01:19:59.421563+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,2.004647,0,0.49884094306877974,0,0.0007433652574414622
341,_result,0,2025-06-04 01:19:59.750580+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.329017,0,3.0393566289887755,0,0.0009835698010888932
342,_result,0,2025-06-04 01:19:59.761178+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.010598,0,94.35742592942064,0,0.02863764979395475
343,_result,0,2025-06-04 01:19:59.921409+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.160231,0,6.240989571306426,0,0.0008285405235604398
344,_result,0,2025-06-04 01:19:59.940406+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,5,0.018997,0,52.639890509027744,0,0.007312496431020231
345,_result,0,2025-06-04 01:20:21.162515+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,21.222109,0,0.04712067024064385,0,0.0005503415686168583
346,_result,0,2025-06-04 01:20:27.330247+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,6.167732,0,0.16213415239183546,0,0.0012479077691690968
347,_result,0,2025-06-04 01:20:27.335564+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.005317,1,188.0759826970096,1,0.13195425999957855
348,_result,0,2025-06-04 01:20:27.415832+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.080268,0,12.45826481287686,0,0.0006684144927059933
349,_result,0,2025-06-04 01:20:27.461798+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.045966,0,21.755210372884306,0,0.0010004146382108104
350,_result,0,2025-06-04 01:20:27.470532+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,5,0.008734,1,114.49507671170139,0,0.04419975197291164
351,_result,0,2025-06-04 01:20:27.495128+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,6,0.024596,0,40.65701740120345,0,0.003907645677576188
352,_result,0,2025-06-04 01:20:27.498556+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,7,0.003428,1,291.71528588098016,1,0.3331865682791054
353,_result,0,2025-06-04 01:20:27.763417+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,8,0.264861,0,3.7755652965140203,0,0.0009507876171594665
354,_result,0,2025-06-04 01:20:27.771697+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,9,0.00828,1,120.7729468599034,0,0.04975264778339141
355,_result,0,2025-06-04 01:20:29.056800+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,10,1.285103,0,0.7781477437995242,0,0.0008660454860076044
356,_result,0,2025-06-04 01:20:29.092423+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,11,0.035623,1,28.07175139656963,0,0.0016371633412232073
357,_result,0,2025-06-04 01:20:29.585107+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,5,0.492684,0,2.029698549171477,0,0.0010065280367095343
358,_result,0,2025-06-04 01:20:29.605051+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,6,0.019944,0,50.14039310068191,0,0.0065021149937891775
359,_result,0,2025-06-04 01:20:29.685785+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,7,0.080734,0,12.38635519112146,0,0.0006686041093863084
360,_result,0,2025-06-04 01:20:29.694171+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,8,0.008386,1,119.24636298592894,0,0.04837167486997171
361,_result,0,2025-06-04 01:20:31.312395+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,5,1.618224,0,0.6179614194326619,0,0.0008020309053644247
362,_result,0,2025-06-04 01:20:32.822589+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,1.510194,0,0.6621665825715106,0,0.0008216178742577616
363,_result,0,2025-06-04 01:20:33.535514+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.712925,0,1.4026720903320826,0,0.0009832549751692373
364,_result,0,2025-06-04 01:20:33.556716+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.021202,0,47.16536175832469,0,0.005606391676737847
365,_result,0,2025-06-04 01:21:00.388479+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,26.831763,0,0.03726926180735869,0,0.001574792595762379
366,_result,0,2025-06-04 01:21:21.535997+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,21.147518,0,0.04728687309782642,0,0.0005350069043275001
367,_result,0,2025-06-04 01:21:21.538005+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.002008,1,498.0079681274901,1,0.884185929321851
368,_result,0,2025-06-04 01:22:01.961663+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,40.423658,0,0.024737988828225293,0,0.00579260035327894
369,_result,0,2025-06-04 01:22:02.225285+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.263622,0,3.793310118275409,0,0.0009499287534408252
370,_result,0,2025-06-04 01:22:04.618192+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,2.392907,0,0.41790174043537837,0,0.0007046592293970624
371,_result,0,2025-06-04 01:22:04.624328+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.006136,1,162.97262059973926,0,0.09620071627883633
372,_result,0,2025-06-04 01:22:04.691747+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.067419,0,14.83261395155668,0,0.0006855601726928588
373,_result,0,2025-06-04 01:22:04.785407+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.09366,0,10.676916506512919,0,0.0006851495433618066
374,_result,0,2025-06-04 01:22:04.821005+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,5,0.035598,0,28.091465812686106,0,0.001639675694555283
375,_result,0,2025-06-04 01:22:08.800785+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,3.97978,0,0.251270170712954,0,0.0007820818126024389
376,_result,0,2025-06-04 01:22:11.076604+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,2.275819,0,0.43940225474873007,0,0.0007140744045992907
377,_result,0,2025-06-04 01:22:11.092512+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.015908,0,62.86145335680162,0,0.011176184299080516
378,_result,0,2025-06-04 01:22:12.519915+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,1.427403,0,0.7005729986556004,0,0.0008374403494571777
379,_result,0,2025-06-04 01:22:12.539832+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.019917,0,50.20836471356128,0,0.006523454045223745
380,_result,0,2025-06-04 01:22:13.405247+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.865415,0,1.1555149841405568,0,0.0009546513714595776
381,_result,0,2025-06-04 01:22:13.413531+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.008284,1,120.71463061323033,0,0.049699531765680385
382,_result,0,2025-06-04 01:22:22.081466+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,8.667935,0,0.11536773176079423,0,0.0007847610531977511
383,_result,0,2025-06-04 01:22:43.795537+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,21.714071,0,0.04605308695914276,0,0.0006143041214812144
384,_result,0,2025-06-04 01:22:43.798823+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.003286,1,304.32136335970785,1,0.36065225208507606
385,_result,0,2025-06-04 01:22:56.871170+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,13.072347,0,0.0764973573605413,0,0.0003931267520354581
386,_result,0,2025-06-04 01:22:56.874004+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.002834,1,352.8581510232886,1,0.4639157612980623
387,_result,0,2025-06-04 01:22:58.868298+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,1.994294,0,0.5014305814488736,0,0.0007446852799987153
388,_result,0,2025-06-04 01:23:05.303500+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,6.435202,0,0.1553952774132032,0,0.0012091591821225558
389,_result,0,2025-06-04 01:23:20.422222+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,15.118722,0,0.06614315680915357,0,0.0002655026415761458
390,_result,0,2025-06-04 01:23:22.969155+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,2.546933,0,0.3926290954650161,0,0.0006953269651098203
391,_result,0,2025-06-04 01:23:22.978680+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,2,0.009525,1,104.98687664041994,0,0.03642445585015497
392,_result,0,2025-06-04 01:23:23.220118+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,3,0.241438,0,4.141850081594447,0,0.0009327065065851501
393,_result,0,2025-06-04 01:23:23.230100+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,4,0.009982,1,100.18032458425166,0,0.03278494377331985
394,_result,0,2025-06-04 01:23:23.276539+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,5,0.046439,0,21.53362475505502,0,0.000984154442121399
395,_result,0,2025-06-04 01:23:23.281585+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,6,0.005046,1,198.17677368212446,1,0.14814486422986362
396,_result,0,2025-06-04 01:23:23.294321+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,7,0.012736,0,78.51758793969849,0,0.018807202480321104
397,_result,0,2025-06-04 01:23:23.302482+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,8,0.008161,1,122.53400318588409,0,0.051370218311385746
398,_result,0,2025-06-04 01:23:42.818196+00:00,2025-06-03 06:57:54.867566+00:00,2025-06-10 06:57:54.867566+00:00,dns,192.168.1.1,DNS,192.168.1.205,1,19.515714,0,0.05124075911339959,0,0.0003136227756603027
